155,cyndaquil,,80,,5,79,yellow,humanoid,155,45,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/155.png,24/01/18 06:11,24/01/18 06:11
156,quilava,155,80,20,9,190,yellow,quadruped,156,45,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/156.png,24/01/18 06:11,24/01/18 06:11
157,typhlosion,156,80,40,17,795,yellow,quadruped,157,45,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/157.png,24/01/18 06:11,24/01/18 06:11
158,totodile,,81,24,6,95,blue,upright,158,45,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/158.png,24/01/18 06:11,24/01/18 06:11
159,croconaw,158,81,,11,250,blue,upright,159,45,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/159.png,24/01/18 06:11,24/01/18 06:11
160,feraligatr,159,81,32,23,888,blue,upright,160,45,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/160.png,24/01/18 06:11,24/01/18 06:11
161,sentret,,82,42,8,60,brown,quadruped,161,255,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/161.png,24/01/18 06:11,24/01/18 06:11
162,furret,161,82,37,18,325,brown,quadruped,162,90,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/162.png,24/01/18 06:11,24/01/18 06:11
163,hoothoot,,83,26,7,212,brown,wings,163,255,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/163.png,24/01/18 06:11,24/01/18 06:11
164,noctowl,163,83,,16,408,brown,wings,164,90,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/164.png,24/01/18 06:11,24/01/18 06:11
165,ledyba,,84,26,10,108,red,wings,165,255,fast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/165.png,24/01/18 06:11,24/01/18 06:11
166,ledian,165,84,30,14,356,red,wings,166,90,fast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/166.png,24/01/18 06:11,24/01/18 06:11
167,spinarak,,85,40,5,85,green,armor,167,255,fast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/167.png,24/01/18 06:11,24/01/18 06:11
168,ariados,167,85,33,11,335,red,armor,168,90,fast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/168.png,24/01/18 06:11,24/01/18 06:11
169,crobat,42,17,32,18,750,purple,bug-wings,169,90,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/169.png,24/01/18 06:11,24/01/18 06:11
170,chinchou,,86,35,5,120,blue,fish,170,190,slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/170.png,24/01/18 06:11,24/01/18 06:11
171,lanturn,170,86,45,12,225,blue,fish,171,75,slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/171.png,24/01/18 06:11,24/01/18 06:11
172,pichu,,10,32,3,20,yellow,quadruped,172,190,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/172.png,24/01/18 06:11,24/01/18 06:11
173,cleffa,,14,35,3,30,pink,upright,173,150,fast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/173.png,24/01/18 06:11,24/01/18 06:11
174,igglybuff,,16,30,3,10,pink,humanoid,174,170,fast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/174.png,24/01/18 06:11,24/01/18 06:11
175,togepi,,87,30,3,15,white,humanoid,175,190,fast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/175.png,24/01/18 06:11,24/01/18 06:11
176,togetic,175,87,36,6,32,white,humanoid,176,75,fast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/176.png,24/01/18 06:11,24/01/18 06:11
177,natu,,88,40,2,20,green,wings,177,190,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/177.png,24/01/18 06:11,24/01/18 06:11
178,xatu,177,88,40,15,150,green,wings,178,75,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/178.png,24/01/18 06:11,24/01/18 06:11
179,mareep,,89,,6,78,white,quadruped,179,235,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/179.png,24/01/18 06:11,24/01/18 06:11
180,flaaffy,179,89,37,8,133,pink,upright,180,120,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/180.png,24/01/18 06:11,24/01/18 06:11
181,ampharos,180,89,37,14,615,yellow,upright,181,45,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/181.png,24/01/18 06:11,24/01/18 06:11
182,bellossom,44,18,,4,58,green,humanoid,182,45,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/182.png,24/01/18 06:11,24/01/18 06:11
183,marill,298,90,42,4,85,blue,upright,183,190,fast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/183.png,24/01/18 06:11,24/01/18 06:11
184,azumarill,183,90,32,8,285,blue,upright,184,75,fast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/184.png,24/01/18 06:11,24/01/18 06:11
185,sudowoodo,438,91,44,12,380,brown,humanoid,185,65,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/185.png,24/01/18 06:11,24/01/18 06:11
186,politoed,61,26,,11,339,green,humanoid,186,45,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/186.png,24/01/18 06:11,24/01/18 06:11
187,hoppip,,92,,4,5,pink,upright,187,255,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/187.png,24/01/18 06:11,24/01/18 06:11
188,skiploom,187,92,30,6,10,green,upright,188,120,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/188.png,24/01/18 06:11,24/01/18 06:11
189,jumpluff,188,92,50,8,30,blue,upright,189,45,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/189.png,24/01/18 06:11,24/01/18 06:11
190,aipom,,93,20,8,115,purple,upright,190,45,fast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/190.png,24/01/18 06:11,24/01/18 06:11
191,sunkern,,94,45,3,18,yellow,ball,191,235,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/191.png,24/01/18 06:11,24/01/18 06:11
192,sunflora,191,94,18,8,85,yellow,humanoid,192,120,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/192.png,24/01/18 06:11,24/01/18 06:11
193,yanma,,95,32,12,380,red,bug-wings,193,75,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/193.png,24/01/18 06:11,24/01/18 06:11
194,wooper,,96,14,4,85,blue,legs,194,255,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/194.png,24/01/18 06:11,24/01/18 06:11
195,quagsire,194,96,36,14,750,blue,upright,195,90,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/195.png,24/01/18 06:11,24/01/18 06:11
196,espeon,133,67,16,9,265,purple,quadruped,196,45,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/196.png,24/01/18 06:11,24/01/18 06:11
197,umbreon,133,67,36,10,270,black,quadruped,197,45,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/197.png,24/01/18 06:11,24/01/18 06:11
198,murkrow,,97,14,5,21,black,wings,198,30,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/198.png,24/01/18 06:11,24/01/18 06:11
199,slowking,79,33,34,20,795,pink,upright,199,70,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/199.png,24/01/18 06:11,24/01/18 06:11
200,misdreavus,,98,15,7,10,gray,ball,200,45,fast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/200.png,24/01/18 06:11,24/01/18 06:11
201,unown,,99,10,5,50,black,ball,201,225,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/201.png,24/01/18 06:11,24/01/18 06:11
202,wobbuffet,360,100,15,13,285,blue,blob,202,45,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/202.png,24/01/18 06:11,24/01/18 06:11
203,girafarig,,101,30,15,415,yellow,quadruped,203,60,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/203.png,24/01/18 06:11,24/01/18 06:11
204,pineco,,102,,6,72,gray,ball,204,190,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/204.png,24/01/18 06:11,24/01/18 06:11
205,forretress,204,102,30,12,1258,purple,ball,205,75,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/205.png,24/01/18 06:11,24/01/18 06:11
206,dunsparce,,103,30,15,140,yellow,squiggle,206,190,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/206.png,24/01/18 06:11,24/01/18 06:11
207,gligar,,104,20,11,648,purple,wings,207,60,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/207.png,24/01/18 06:11,24/01/18 06:11
208,steelix,95,41,20,92,4000,gray,squiggle,208,25,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/208.png,24/01/18 06:11,24/01/18 06:11
209,snubbull,,105,21,6,78,pink,humanoid,209,190,fast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/209.png,24/01/18 06:11,24/01/18 06:11
210,granbull,209,105,26,14,487,purple,upright,210,75,fast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/210.png,24/01/18 06:11,24/01/18 06:11
211,qwilfish,,106,25,5,39,gray,fish,211,45,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/211.png,24/01/18 06:11,24/01/18 06:11
212,scizor,123,58,30,18,1180,red,bug-wings,212,25,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/212.png,24/01/18 06:11,24/01/18 06:11
213,shuckle,,107,,6,205,yellow,armor,213,190,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/213.png,24/01/18 06:11,24/01/18 06:11
214,heracross,,108,28,15,540,blue,humanoid,214,45,slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/214.png,24/01/18 06:11,24/01/18 06:11
215,sneasel,,109,,9,280,black,upright,215,60,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/215.png,24/01/18 06:11,24/01/18 06:11
216,teddiursa,,110,,6,88,brown,upright,216,120,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/216.png,24/01/18 06:11,24/01/18 06:11
217,ursaring,216,110,,18,1258,brown,upright,217,60,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/217.png,24/01/18 06:11,24/01/18 06:11
218,slugma,,111,38,7,350,red,squiggle,218,190,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/218.png,24/01/18 06:11,24/01/18 06:11
219,magcargo,218,111,34,8,550,red,squiggle,219,75,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/219.png,24/01/18 06:11,24/01/18 06:11
220,swinub,,112,33,4,65,brown,quadruped,220,225,slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/220.png,24/01/18 06:11,24/01/18 06:11
221,piloswine,220,112,24,11,558,brown,quadruped,221,75,slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/221.png,24/01/18 06:11,24/01/18 06:11
222,corsola,,113,48,6,50,pink,armor,222,60,fast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/222.png,24/01/18 06:11,24/01/18 06:11
223,remoraid,,114,,6,120,gray,fish,223,190,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/223.png,24/01/18 06:11,24/01/18 06:11
224,octillery,223,114,34,9,285,red,tentacles,224,75,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/224.png,24/01/18 06:11,24/01/18 06:11
225,delibird,,115,40,9,160,red,wings,225,45,fast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/225.png,24/01/18 06:11,24/01/18 06:11
226,mantine,458,116,37,21,2200,purple,wings,226,25,slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/226.png,24/01/18 06:11,24/01/18 06:11
227,skarmory,,117,31,17,505,gray,wings,227,25,slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/227.png,24/01/18 06:11,24/01/18 06:11
228,houndour,,118,40,6,108,black,quadruped,228,120,slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/228.png,24/01/18 06:11,24/01/18 06:11
229,houndoom,228,118,,14,350,black,quadruped,229,45,slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/229.png,24/01/18 06:11,24/01/18 06:11
230,kingdra,117,54,,18,1520,blue,blob,230,45,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/230.png,24/01/18 06:11,24/01/18 06:11
231,phanpy,,119,,5,335,blue,quadruped,231,120,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/231.png,24/01/18 06:11,24/01/18 06:11
232,donphan,231,119,,11,1200,gray,quadruped,232,60,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/232.png,24/01/18 06:11,24/01/18 06:11
233,porygon2,137,68,,6,325,red,legs,233,45,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/233.png,24/01/18 06:11,24/01/18 06:11
234,stantler,,120,,14,712,brown,quadruped,234,45,slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/234.png,24/01/18 06:11,24/01/18 06:11
235,smeargle,,121,,12,580,white,upright,235,45,fast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/235.png,24/01/18 06:11,24/01/18 06:11
236,tyrogue,,47,,7,210,purple,humanoid,236,75,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/236.png,24/01/18 06:11,24/01/18 06:11
237,hitmontop,236,47,,14,480,brown,upright,237,45,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/237.png,24/01/18 06:11,24/01/18 06:11
238,smoochum,,59,,4,60,pink,humanoid,238,45,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/238.png,24/01/18 06:11,24/01/18 06:11
239,elekid,,60,,6,235,yellow,humanoid,239,45,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/239.png,24/01/18 06:11,24/01/18 06:11
240,magby,,61,,7,214,red,upright,240,45,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/240.png,24/01/18 06:11,24/01/18 06:11
241,miltank,,122,,12,755,pink,upright,241,45,slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/241.png,24/01/18 06:11,24/01/18 06:11
242,blissey,113,51,,15,468,pink,humanoid,242,30,fast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/242.png,24/01/18 06:11,24/01/18 06:11
243,raikou,,123,,19,1780,yellow,quadruped,243,3,slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/243.png,24/01/18 06:11,24/01/18 06:11
244,entei,,124,,21,1980,brown,quadruped,244,3,slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/244.png,24/01/18 06:11,24/01/18 06:11
245,suicune,,125,,20,1870,blue,quadruped,245,3,slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/245.png,24/01/18 06:11,24/01/18 06:11
246,larvitar,,126,,6,720,green,upright,246,45,slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/246.png,24/01/18 06:11,24/01/18 06:11
247,pupitar,246,126,17,12,1520,gray,squiggle,247,45,slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/247.png,24/01/18 06:11,24/01/18 06:11
248,tyranitar,247,126,36,20,2020,green,upright,248,45,slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/248.png,24/01/18 06:11,24/01/18 06:11
249,lugia,,127,17,52,2160,white,wings,249,3,slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/249.png,24/01/18 06:11,24/01/18 06:11
250,ho-oh,,128,36,38,1990,red,wings,250,3,slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/250.png,24/01/18 06:11,24/01/18 06:11
251,celebi,,129,17,6,50,green,humanoid,251,45,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/251.png,24/01/18 06:11,24/01/18 06:11
252,treecko,,130,36,5,50,green,upright,252,45,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/252.png,24/01/18 06:11,24/01/18 06:11
253,grovyle,252,130,20,9,216,green,upright,253,45,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/253.png,24/01/18 06:11,24/01/18 06:11
254,sceptile,253,130,16,17,522,green,upright,254,45,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/254.png,24/01/18 06:11,24/01/18 06:11
255,torchic,,131,32,4,25,red,legs,255,45,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/255.png,24/01/18 06:11,24/01/18 06:11
256,combusken,255,131,20,9,195,red,upright,256,45,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/256.png,24/01/18 06:11,24/01/18 06:11
257,blaziken,256,131,,19,520,red,upright,257,45,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/257.png,24/01/18 06:11,24/01/18 06:11
258,mudkip,,132,,4,76,blue,quadruped,258,45,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/258.png,24/01/18 06:11,24/01/18 06:11
259,marshtomp,258,132,,7,280,blue,upright,259,45,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/259.png,24/01/18 06:11,24/01/18 06:11
260,swampert,259,132,,15,819,blue,upright,260,45,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/260.png,24/01/18 06:11,24/01/18 06:11
261,poochyena,,133,21,5,136,gray,quadruped,261,255,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/261.png,24/01/18 06:11,24/01/18 06:11
262,mightyena,261,133,32,10,370,gray,quadruped,262,127,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/262.png,24/01/18 06:11,24/01/18 06:11
263,zigzagoon,,134,27,4,175,brown,quadruped,263,255,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/263.png,24/01/18 06:11,24/01/18 06:11
264,linoone,263,134,25,5,325,white,quadruped,264,90,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/264.png,24/01/18 06:11,24/01/18 06:11
265,wurmple,,135,,3,36,red,armor,265,255,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/265.png,24/01/18 06:11,24/01/18 06:11
266,silcoon,265,135,,6,100,white,ball,266,120,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/266.png,24/01/18 06:11,24/01/18 06:11
267,beautifly,266,135,31,10,284,yellow,bug-wings,267,45,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/267.png,24/01/18 06:11,24/01/18 06:11
268,cascoon,265,135,25,7,115,purple,ball,268,120,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/268.png,24/01/18 06:11,24/01/18 06:11
269,dustox,268,135,,12,316,green,bug-wings,269,45,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/269.png,24/01/18 06:11,24/01/18 06:11
270,lotad,,136,25,5,26,green,armor,270,255,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/270.png,24/01/18 06:11,24/01/18 06:11
271,lombre,270,136,36,12,325,green,humanoid,271,120,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/271.png,24/01/18 06:11,24/01/18 06:11
272,ludicolo,271,136,20,15,550,green,humanoid,272,45,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/272.png,24/01/18 06:11,24/01/18 06:11
273,seedot,,137,,5,40,brown,legs,273,255,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/273.png,24/01/18 06:11,24/01/18 06:11
274,nuzleaf,273,137,22,10,280,brown,humanoid,274,120,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/274.png,24/01/18 06:11,24/01/18 06:11
275,shiftry,274,137,30,13,596,brown,humanoid,275,45,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/275.png,24/01/18 06:11,24/01/18 06:11
276,taillow,,138,,3,23,blue,wings,276,200,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/276.png,24/01/18 06:11,24/01/18 06:11
277,swellow,276,138,,7,198,blue,wings,277,45,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/277.png,24/01/18 06:11,24/01/18 06:11
278,wingull,,139,29,6,95,white,wings,278,190,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/278.png,24/01/18 06:11,24/01/18 06:11
279,pelipper,278,139,40,12,280,yellow,wings,279,45,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/279.png,24/01/18 06:11,24/01/18 06:11
280,ralts,,140,35,4,66,white,humanoid,280,235,slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/280.png,24/01/18 06:11,24/01/18 06:11
281,kirlia,280,140,34,8,202,white,humanoid,281,120,slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/281.png,24/01/18 06:11,24/01/18 06:11
282,gardevoir,281,140,39,16,484,white,humanoid,282,45,slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/282.png,24/01/18 06:11,24/01/18 06:11
283,surskit,,141,34,5,17,blue,armor,283,200,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/283.png,24/01/18 06:11,24/01/18 06:11
284,masquerain,283,141,37,8,36,blue,bug-wings,284,75,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/284.png,24/01/18 06:11,24/01/18 06:11
285,shroomish,,142,37,4,45,brown,legs,285,255,fast-then-very-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/285.png,24/01/18 06:11,24/01/18 06:11
286,breloom,285,142,36,12,392,green,upright,286,90,fast-then-very-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/286.png,24/01/18 06:11,24/01/18 06:11
287,slakoth,,143,30,8,240,brown,quadruped,287,255,slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/287.png,24/01/18 06:11,24/01/18 06:11
288,vigoroth,287,143,,14,465,white,upright,288,120,slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/288.png,24/01/18 06:11,24/01/18 06:11
289,slaking,288,143,32,20,1305,brown,humanoid,289,45,slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/289.png,24/01/18 06:11,24/01/18 06:11
290,nincada,,144,41,5,55,gray,armor,290,255,slow-then-very-fast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/290.png,24/01/18 06:11,24/01/18 06:11
291,ninjask,290,144,32,8,120,yellow,bug-wings,291,120,slow-then-very-fast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/291.png,24/01/18 06:11,24/01/18 06:11
292,shedinja,290,144,41,8,12,brown,blob,292,45,slow-then-very-fast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/292.png,24/01/18 06:11,24/01/18 06:11
293,whismur,,145,35,6,163,pink,upright,293,190,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/293.png,24/01/18 06:11,24/01/18 06:11
294,loudred,293,145,35,10,405,blue,upright,294,120,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/294.png,24/01/18 06:11,24/01/18 06:11
295,exploud,294,145,47,15,840,blue,upright,295,45,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/295.png,24/01/18 06:11,24/01/18 06:11
296,makuhita,,146,34,10,864,yellow,humanoid,296,180,fast-then-very-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/296.png,24/01/18 06:11,24/01/18 06:11
297,hariyama,296,146,,23,2538,brown,humanoid,297,200,fast-then-very-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/297.png,24/01/18 06:11,24/01/18 06:11
298,azurill,,90,39,2,20,blue,legs,298,150,fast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/298.png,24/01/18 06:11,24/01/18 06:11
299,nosepass,,147,40,10,970,gray,humanoid,299,255,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/299.png,24/01/18 06:11,24/01/18 06:11
300,skitty,,148,36,6,110,pink,quadruped,300,255,fast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/300.png,24/01/18 06:11,24/01/18 06:11
301,delcatty,300,148,40,11,326,purple,quadruped,301,60,fast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/301.png,24/01/18 06:11,24/01/18 06:11
302,sableye,,149,38,5,110,purple,humanoid,302,45,medium-slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/302.png,24/01/18 06:11,24/01/18 06:11
303,mawile,,150,49,6,115,black,humanoid,303,45,fast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/303.png,24/01/18 06:11,24/01/18 06:11
304,aron,,151,39,4,600,gray,quadruped,304,180,slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/304.png,24/01/18 06:11,24/01/18 06:11
305,lairon,304,151,,9,1200,gray,quadruped,305,90,slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/305.png,24/01/18 06:11,24/01/18 06:11
306,aggron,305,151,42,21,3600,gray,upright,306,45,slow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/306.png,24/01/18 06:11,24/01/18 06:11
307,meditite,,152,41,6,112,blue,humanoid,307,180,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/307.png,24/01/18 06:11,24/01/18 06:11
308,medicham,307,152,,13,315,red,humanoid,308,90,medium,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/308.png,24/01/18 06:11,24/01/18 06:11
